Date,Open,High,Low,Close,Adj Close,Volume
17-03-2009,128.75,129.5,123.262001,124.387001,89.51107,6946172
18-03-2009,125,128.625,125,126.287003,90.878365,6413800
19-03-2009,126.375,129.5,125.400002,128.738007,92.642166,7382584
20-03-2009,132.225006,132.225006,126.375,127.449997,91.715256,4139380
23-03-2009,131.125,132.399994,127.75,129.912994,93.487679,4587312
24-03-2009,130.550003,133.125,128.050003,130.412994,93.847466,6681544
25-03-2009,125.912003,132.475006,125.912003,131.5,94.629707,3831616
26-03-2009,128.162994,144.488007,128.162994,139.613007,100.467979,15230328
27-03-2009,134.162994,146.25,134.162994,143.712006,103.417725,7079424
30-03-2009,133.438004,142.5,129.5,130.811996,94.134613,5148188
31-03-2009,131.25,135.975006,131.25,134.636993,96.887131,4777672
01-04-2009,134,138.449997,130.125,136.125,97.95797,6724568
02-04-2009,136.412994,146.75,136.412994,144.688004,104.120056,8503764
06-04-2009,146.199997,148.5,143.925003,144.886993,104.263222,5414580
08-04-2009,146.274994,153.425003,140.25,151.037994,108.689613,10193512
09-04-2009,153,154.975006,148.561996,150.636993,108.400993,6586724
13-04-2009,151.125,152.25,143.800003,148.061996,106.548019,4121008
15-04-2009,137.886993,145.449997,137.511993,144.425003,103.930794,9767236
16-04-2009,145,147.25,141.800003,143.011993,102.913963,8868964
17-04-2009,144.199997,149.875,141.274994,143.274994,103.10321,6664024
20-04-2009,138.188004,145.449997,138.188004,140.350006,100.998352,5330200
21-04-2009,144.899994,147.125,136.25,137.688004,99.082703,11488980
22-04-2009,140,141.149994,134.287994,135.738007,97.679466,6584924
23-04-2009,137.375,143.212006,136.300003,142.024994,102.203712,7373712
24-04-2009,139.988007,146.75,139.988007,145.975006,105.046181,5377524
27-04-2009,145.962006,152.199997,143.125,150.475006,108.28447,8141124
28-04-2009,149.774994,151.962006,144.087006,149.625,107.672798,8388692
29-04-2009,150.5,157.25,150.5,155.899994,112.188393,10531292
30-04-2009,155.524994,155.524994,155.524994,155.524994,111.918526,0
04-05-2009,157.75,174.899994,157.537994,166.600006,119.888306,11142936
05-05-2009,167.25,168.738007,159.024994,162.75,117.117744,8822316
06-05-2009,159.561996,162.425003,153.75,158.837006,114.301926,52522096
07-05-2009,159,161.25,154.824997,157.925003,113.64563,7738864
08-05-2009,157,160.5,154.625,157.738007,113.511032,9001752
11-05-2009,159.625,159.912994,152.25,153.811996,110.685799,5298612
12-05-2009,152.5,161.449997,152.5,160.274994,115.336708,9487452
13-05-2009,160.5,161.225006,153.75,155.425003,111.846588,7324800
14-05-2009,154.5,156.75,151.324997,154.949997,111.504776,9443176
15-05-2009,156,163.712006,156,161.011993,115.867065,10942472
18-05-2009,191.649994,197.899994,173.75,185.962006,133.821533,73380
19-05-2009,187.5,187.5,163.899994,167.438004,120.491348,13015576
20-05-2009,167.5,175.488007,165.75,169.162994,121.732651,8507664
21-05-2009,167.5,171.25,161,161.863007,116.479485,4459324
22-05-2009,157.5,161.25,157.5,158.511993,114.068024,5861456
25-05-2009,159,161,155.662994,157.837006,113.582336,5673644
26-05-2009,158.738007,159.912994,155.125,156.113007,112.34169,6058900
27-05-2009,157.699997,163,157.699997,162.136993,116.676643,9222868
28-05-2009,155.850006,168.475006,155.850006,165.800003,119.31263,16863676
29-05-2009,167.188004,177.5,163.162994,176.149994,126.760628,13871224
01-06-2009,168.337006,177.462006,168.337006,174.412994,125.510689,7905804
02-06-2009,175,177.5,172.5,173.688004,124.988892,4118172
03-06-2009,172.5,176.188004,170.774994,174.212006,125.366035,3914944
04-06-2009,171.75,177.25,171.587006,176.800003,127.228394,7020704
05-06-2009,177.25,182.175003,174.087006,180.337006,129.773712,13220132
08-06-2009,181.175003,187.438004,180,185.524994,133.50708,9267824
09-06-2009,182.774994,198.75,182.774994,195.537994,140.71257,9690708
10-06-2009,196.25,201.25,191.811996,195.449997,140.649307,9383796
11-06-2009,197,198.113007,192.5,193.774994,139.443878,3883200
12-06-2009,196.25,198.699997,190.300003,191.136993,137.545547,6358660
15-06-2009,191.175003,196.25,188.75,194.5,139.965591,6595868
16-06-2009,191.649994,196.75,185.600006,194.574997,141.842834,4344006
17-06-2009,196,197.5,187.5,189.375,138.052032,3741568
18-06-2009,189,196.5,186.024994,188.199997,137.195435,4753108
19-06-2009,188.5,196,187.5,189.899994,138.434708,7727732
22-06-2009,192.199997,193.899994,184,184.824997,134.735153,4106208
23-06-2009,180,188.875,179,183.324997,133.641647,5135694
24-06-2009,186.475006,194.25,180.100006,190.875,139.145508,7303954
25-06-2009,191,196,185.149994,190.25,138.689926,9694662
26-06-2009,191.25,202.199997,188.274994,198.699997,144.849854,6099700
29-06-2009,199.925003,201,191.675003,193.100006,140.767532,4745206
30-06-2009,193.75,199,191.574997,194.925003,142.097855,5923948
01-07-2009,193.550003,197.5,191.225006,196.475006,143.227814,3684738
02-07-2009,195,197.649994,190.600006,195,142.152557,3715428
03-07-2009,192.5,196.199997,192.5,195.475006,142.498856,2919844
06-07-2009,198.5,199.225006,189.175003,190.350006,138.762817,4488916
07-07-2009,192,196.625,190,194.574997,141.842834,3804568
08-07-2009,194.350006,194.449997,184.125,190.574997,138.926773,6694766
09-07-2009,191.050003,195.550003,185.5,194.074997,141.478317,3964808
10-07-2009,195.5,200.725006,195,197.574997,144.029709,7468748
13-07-2009,195,200.5,194.125,198.75,144.886276,5119832
14-07-2009,202.5,205.550003,200.199997,203.475006,148.330795,4464136
15-07-2009,205.449997,213.649994,205,211.574997,154.23555,4470094
16-07-2009,214,217.399994,206.600006,209.899994,153.014435,7596876
17-07-2009,210.699997,222.875,210.5,217.050003,158.226776,9094956
20-07-2009,222.5,257.450012,222.5,250.274994,182.447418,34539536
21-07-2009,251.5,256.575012,237.024994,238.800003,174.082214,13005820
22-07-2009,241.850006,242.5,226.149994,233.149994,169.96344,10674690
23-07-2009,235.5,241.449997,235,237.824997,173.371536,7662678
24-07-2009,245,245,238,242.274994,176.615433,7909322
27-07-2009,241,244.475006,238.550003,240.149994,176.52359,4652338
28-07-2009,242.175003,242.475006,235.649994,240.324997,176.652222,6334984
29-07-2009,240,252.350006,237.5,249.899994,183.690399,11072150
30-07-2009,252.625,272.5,245.125,266.549988,195.929062,15672482
31-07-2009,269.5,270,260.700012,262.975006,193.301239,5634966
03-08-2009,265,267.424988,260.549988,265.825012,195.396179,3520548
04-08-2009,260.25,270.600006,260.25,265.075012,194.844849,5481292
05-08-2009,264.75,268.475006,253.774994,264.5,194.422226,6424010
06-08-2009,264.5,267.200012,257.100006,258.700012,190.15889,4178748
07-08-2009,258.299988,260.975006,253.050003,254.550003,187.108414,4552666
10-08-2009,257.575012,275.875,257,269.524994,198.115829,10623976
11-08-2009,268.75,279,267.049988,270.950012,199.163315,8843480
12-08-2009,267.5,268,255.5,259.825012,190.985779,11326536
13-08-2009,267.200012,267.200012,259.799988,263.375,193.595306,10033928
14-08-2009,265,265,259,260.75,191.665787,5151814
17-08-2009,258.399994,258.75,252.625,255.074997,187.494293,5962820
18-08-2009,252.5,257.424988,249.75,254.425003,187.016525,8149844
19-08-2009,256.399994,257.350006,247,249.024994,183.047256,5603370
20-08-2009,252.449997,254.199997,249.050003,250.5,184.131409,3660960
21-08-2009,251,256.25,247.5,254.625,187.163544,6929022
24-08-2009,257.975006,262.924988,256.774994,260.774994,191.684113,4207204
25-08-2009,259,265.5,257.049988,264.149994,194.164932,5529298
26-08-2009,263.350006,277.5,263.274994,274.25,201.588959,8852624
27-08-2009,275,283,270.5,273.875,201.313309,10230928
28-08-2009,272.875,275,265.549988,270.399994,198.759064,4563136
31-08-2009,265.5,266.899994,260.649994,263.524994,193.705521,7170352
01-09-2009,267.5,268.174988,259.549988,263.450012,193.650375,9862194
02-09-2009,260.5,271.450012,260.5,267.299988,196.480331,8161418
03-09-2009,269.950012,272.200012,265.225006,266.825012,196.131195,7796744
04-09-2009,270,272,263.600006,265.950012,195.488052,6263446
07-09-2009,267.899994,276.774994,266.799988,275.475006,202.489395,5925720
08-09-2009,275.950012,285.25,274.825012,277.325012,203.849289,9892042
09-09-2009,278,282.399994,271.575012,280.225006,205.980942,7532186
10-09-2009,282,284.5,276.024994,278.274994,204.547577,4898914
11-09-2009,280.5,284.5,277.75,280.174988,205.944168,9130296
14-09-2009,266.825012,281.950012,266.825012,279.549988,205.484726,3200972
15-09-2009,282,287.850006,281,285.950012,210.189133,4308186
16-09-2009,289.5,289.975006,282.600006,285.25,209.674637,5816522
17-09-2009,287.5,294,286.5,291.475006,214.250397,5283220
18-09-2009,292.5,295,289.5,292,214.636261,3925348
22-09-2009,294.975006,303,291.125,301.325012,221.490616,3763280
23-09-2009,304,305.825012,293.625,295.450012,217.172165,4522410
24-09-2009,294,304.649994,291,301.274994,221.453888,6803348
25-09-2009,277.5,299,277.5,293.700012,215.885834,3068206
29-09-2009,297.475006,307.225006,295.5,305.200012,224.338943,7146124
30-09-2009,307.475006,311.399994,306.100006,310.5,228.234756,4373424
01-10-2009,309,324.950012,307.524994,314.924988,231.487305,5686944
05-10-2009,309.350006,319.5,305.5,307.649994,226.139862,6259596
06-10-2009,312.475006,314.200012,302.5,307.100006,225.735565,7448054
07-10-2009,309.450012,309.450012,294.325012,295.850006,217.466141,10075972
08-10-2009,297.5,299.375,284.25,285.700012,210.005356,10162172
09-10-2009,287.524994,295.200012,278.325012,280.875,206.45871,10032478
12-10-2009,283.5,292.125,281.774994,289.924988,213.110977,5174220
13-10-2009,290.5,290.5,290.5,290.5,213.533554,0
14-10-2009,292.475006,299,290.350006,296.475006,217.925659,3979580
15-10-2009,297,298.950012,287.5,290.899994,213.827667,4232380
16-10-2009,283,302.200012,283,299.149994,219.89183,7189942
20-10-2009,307,312.899994,306.024994,310.524994,228.253159,7840584
21-10-2009,310,319.700012,309,316.399994,232.571609,5731638
22-10-2009,316,321.975006,307.674988,312.924988,230.017288,4292924
23-10-2009,315.049988,322.950012,314.799988,319.899994,235.144226,7494460
26-10-2009,321.5,328.825012,317.5,322.274994,236.890106,4071746
27-10-2009,328.950012,328.950012,317.274994,321.375,236.2285,3940880
28-10-2009,321.200012,324.450012,317.5,321.424988,237.744766,3582314
29-10-2009,318,322.75,315.600006,317.024994,234.490265,4882712
30-10-2009,321,324.375,310,314.149994,232.363724,2876124
03-11-2009,318,318,300.5,303.024994,224.135025,2768288
04-11-2009,305.549988,314,305,312.850006,231.402252,4555798
05-11-2009,315,315,302.799988,312.25,230.958405,2731302
06-11-2009,310,317.475006,306.825012,311.075012,230.089294,4179484
09-11-2009,312.5,314,307.5,311.375,230.311279,3432086
10-11-2009,313,314.5,310,313.325012,231.753586,4610406
11-11-2009,313.524994,323.5,309.25,322.625,238.632309,4049412
12-11-2009,322.5,330.75,321.774994,327.674988,242.367661,4727766
13-11-2009,327.475006,337.450012,323.774994,335.075012,247.841187,4597896
16-11-2009,335,338.5,330,332.875,246.213821,3523808
17-11-2009,334,346.450012,329.649994,345.225006,255.348633,5344330
18-11-2009,345.5,352.850006,341.75,343.450012,254.03569,5582914
19-11-2009,344.950012,346.200012,334.75,339.950012,251.446899,3464664
20-11-2009,339,348,335.049988,346.575012,256.34726,2800774
23-11-2009,347.5,350,343,347.049988,256.698517,2543474
24-11-2009,352,352,341,349.524994,258.529236,2721872
25-11-2009,349.524994,355.825012,346,351.399994,259.916046,3893254
26-11-2009,352.475006,353.674988,342.5,343.950012,254.405579,4409118
27-11-2009,338.274994,343.200012,327.5,335.225006,247.952072,3769058
30-11-2009,337,346.475006,337,344.200012,254.590439,3882888
01-12-2009,351.700012,351.700012,340.125,342.875,253.610458,3229964
02-12-2009,347.475006,347.475006,338.524994,342.149994,253.074188,2161954
03-12-2009,343.875,347.950012,339.625,345.024994,255.200607,2978706
04-12-2009,340.5,350.5,340.5,347.600006,257.105347,3933408
07-12-2009,349,352.950012,347.5,349.700012,258.658661,2207652
08-12-2009,349.924988,350.424988,345.125,349.149994,258.251801,4226172
09-12-2009,349,355.450012,346.600006,353.350006,261.358429,4708848
10-12-2009,352.5,355,350.975006,352.825012,260.970093,1659484
11-12-2009,353.575012,357.200012,350,353.049988,261.136414,2688312
14-12-2009,350.5,355.975006,350.424988,352.549988,260.766663,3008842
15-12-2009,354,356,348.600006,350.475006,259.231842,2087152
16-12-2009,350.850006,358.875,347.5,356.575012,263.743774,3565378
17-12-2009,359,364,357.5,361.375,267.294281,3782302
18-12-2009,361.375,365.75,359.774994,363.75,269.050873,2795290
21-12-2009,365.049988,374.5,363.25,367.024994,271.473267,9326994
22-12-2009,370,371.25,359.600006,362.024994,267.774902,3189142
23-12-2009,null,null,null,null,null,null
24-12-2009,null,null,null,null,null,null
29-12-2009,null,null,null,null,null,null
30-12-2009,null,null,null,null,null,null
31-12-2009,null,null,null,null,null,null
04-01-2010,377.399994,379.450012,374.524994,375.825012,277.982208,1963682
05-01-2010,377.5,379.774994,373.274994,375.924988,278.056213,2014488
06-01-2010,375.924988,376.100006,366.5,367.424988,271.768982,3349176
07-01-2010,367.75,369.700012,355.5,357.200012,264.206085,6474892
08-01-2010,358,359.25,348.25,349.899994,258.806427,6048178
11-01-2010,352,360.049988,350.200012,357.100006,264.132141,4318408
12-01-2010,366,377,363.5,375.024994,277.390442,9027690
13-01-2010,372.5,398.200012,372.325012,394.274994,291.628937,10910272
14-01-2010,399.225006,399.225006,384.674988,389.924988,288.411377,10327614
15-01-2010,398,399.799988,386.125,395.700012,292.682922,7945008
18-01-2010,400,414.5,396.5,401.100006,296.677185,7261084
19-01-2010,401.100006,401.100006,389.325012,390.350006,288.725677,5154850
20-01-2010,396.100006,396.100006,385.450012,389.700012,288.244934,4347054
21-01-2010,386.125,395.975006,383.950012,385.325012,285.008942,5089504
22-01-2010,380.5,382.5,372.350006,378.924988,280.275116,7574990
25-01-2010,378.75,382.75,370.575012,378.100006,279.664948,3008286
27-01-2010,375,379.850006,370.075012,371.649994,276.355988,4844398
28-01-2010,374.75,378.975006,363.850006,370.875,275.779724,6537196
29-01-2010,367,369.899994,356.075012,368.100006,273.716187,5473326
01-02-2010,367.174988,381.399994,360,373.075012,277.415558,3378012
02-02-2010,377.5,381.325012,367.5,369.200012,274.53418,4739188
03-02-2010,372,378.450012,367.75,376.475006,279.943695,2977676
04-02-2010,376.475006,376.950012,366.25,369.350006,274.645691,2716612
05-02-2010,367.5,367.5,358.299988,361.75,268.994415,4607118
06-02-2010,null,null,null,null,null,null
08-02-2010,364.5,367.375,354.075012,362.075012,269.236115,4170344
09-02-2010,362.5,370.975006,360.524994,367.575012,273.325897,3005894
10-02-2010,369.950012,371.850006,364.049988,366.149994,272.266174,2337374
11-02-2010,368.975006,373.975006,367.5,371.350006,276.132813,2413156
15-02-2010,375,375,369.274994,373.075012,277.415558,1956482
16-02-2010,373.625,382.475006,371.100006,379.075012,281.877136,1660490
17-02-2010,382.450012,383.975006,376.274994,379.325012,282.06308,2528290
18-02-2010,380,383.475006,377.75,379.399994,282.118805,1814806
19-02-2010,377.450012,379.75,372.899994,375.274994,279.051422,2215880
22-02-2010,378.5,381.850006,376.899994,378.625,281.542572,2143460
23-02-2010,379.5,382.5,375.625,381.049988,283.345764,1853052
24-02-2010,378,385.350006,376.049988,382.674988,284.554108,4076058
25-02-2010,384.899994,384.899994,380.625,383.125,284.888702,2672984
26-02-2010,383.549988,389.274994,373.075012,380.899994,283.234131,3015934
02-03-2010,381,384.5,377.5,381.600006,283.75473,4053352
03-03-2010,384.5,387,382.075012,384.375,285.818115,2754742
04-03-2010,384,385,378.5,381.950012,284.014954,2053606
05-03-2010,382.5,383.475006,380.075012,381.299988,283.531555,1287312
08-03-2010,383.799988,385,380.149994,381.350006,283.568909,3015740
09-03-2010,381.5,389.25,381.5,384.350006,285.799683,3457732
10-03-2010,381.850006,392.225006,380,390.024994,290.01944,4587874
11-03-2010,390.024994,397.450012,385.975006,395.799988,294.313751,3214030
12-03-2010,400,400,396,398.475006,296.302856,2510976
15-03-2010,398.475006,410,395.575012,409,304.129181,6054434
16-03-2010,410.75,415.975006,407.899994,414.5,308.218872,3088856
17-03-2010,417,422.950012,415,420.350006,312.568909,4174794
18-03-2010,422.5,422.5,410.25,412.924988,307.04776,3724554
19-03-2010,402.625,417.225006,402.625,410.450012,305.207367,4716624
22-03-2010,407.450012,416.899994,403.075012,413.799988,307.698395,3310110
23-03-2010,415,416.5,411.049988,414.325012,308.088745,1694964
25-03-2010,412.049988,418.399994,409,414.899994,308.516327,5517582
26-03-2010,415,418,411.149994,412.524994,306.750366,1997806
29-03-2010,412,414.649994,404.274994,405.975006,301.87973,3443266
30-03-2010,404.299988,408.049988,398.575012,400,297.436829,3097160
31-03-2010,400,403.625,388.649994,390.325012,290.242554,7083046
01-04-2010,393.174988,404.899994,391.049988,403.899994,300.336761,5781432
05-04-2010,408.5,408.5,399.625,401.674988,298.682343,3001836
06-04-2010,404.450012,404.450012,396.075012,398.024994,295.968109,3702366
07-04-2010,395,404.5,390.575012,399.024994,296.711823,3024558
08-04-2010,398,403.75,395,399.725006,297.2323,4494438
09-04-2010,401,403.950012,394.125,395.799988,294.313751,3018012
12-04-2010,395.5,400,395.049988,399.049988,296.730408,2869882
13-04-2010,400,411.899994,393.625,410.424988,305.188751,8404916
15-04-2010,411,417.450012,409.524994,410.850006,305.504822,4290952
16-04-2010,409.5,414,405.924988,407.549988,303.050873,3810958
19-04-2010,405,412.5,400.375,405.975006,301.87973,6947704
20-04-2010,412.5,416.325012,393.5,394.75,293.532928,12016986
21-04-2010,397.5,399.5,390.125,392.5,291.859802,7107490
22-04-2010,394.549988,396.825012,390.5,392.975006,292.213104,4751116
23-04-2010,394.024994,396,388.75,390.100006,290.075073,4306068
26-04-2010,393,395.5,390.100006,392.549988,291.897034,2512548
27-04-2010,392.975006,394.950012,390.524994,393.649994,292.714935,2621234
28-04-2010,390,391.975006,382.5,385.149994,286.39447,2400382
29-04-2010,387.549988,387.625,377.799988,379.875,282.471985,4622964
30-04-2010,382.5,386.399994,381.274994,382.700012,284.572693,3690224
03-05-2010,380.625,385.700012,377.049988,383.399994,285.093231,2416560
04-05-2010,387.424988,387.424988,378.399994,380.5,282.936737,2896028
05-05-2010,375,384,370.075012,382.875,284.702759,4371230
06-05-2010,383.975006,385.450012,379.600006,383.549988,285.204742,2580872
07-05-2010,378.5,381.299988,367.5,370.700012,275.649628,4267152
10-05-2010,380,421.5,372.5,385.125,286.375977,2327814
11-05-2010,387.5,389.5,376.950012,378.149994,281.189301,1351288
12-05-2010,378.5,383.975006,375.549988,379.725006,282.360474,2740076
13-05-2010,382.549988,386.600006,380.725006,382.799988,284.647034,1321452
14-05-2010,383,388.5,377.5,381.924988,283.996338,2026996
17-05-2010,387.475006,387.475006,367.049988,372.875,277.266876,3722050
18-05-2010,373,373,363.149994,367.549988,273.307281,3199180
19-05-2010,365,366.5,358.149994,360.75,268.250793,3929266
20-05-2010,364.5,366.149994,358.075012,365,271.411133,2398092
21-05-2010,355,362.950012,342.625,359.350006,267.209808,2675092
24-05-2010,362.5,365,356.350006,358.799988,266.800751,2885428
25-05-2010,354,357,345.774994,349.774994,260.089905,2297366
26-05-2010,354,372.399994,352.049988,369,274.385345,3689464
27-05-2010,367.5,374.975006,363.600006,370.924988,275.816772,6883872
28-05-2010,374.899994,376.75,367.75,375.399994,279.14444,2479374
31-05-2010,374.25,376.450012,369,371.524994,276.263,3327660
01-06-2010,371.524994,375.975006,367.350006,369.600006,274.831543,3136912
02-06-2010,368.899994,379.75,368.149994,377.125,280.427155,2769330
03-06-2010,380,384.5,372.549988,382.725006,284.591248,1684434
04-06-2010,382.725006,384.850006,377.600006,382.674988,284.554108,1368210
07-06-2010,374.950012,378.899994,368,376.625,280.055328,1734922
08-06-2010,377,381,373.5,375.100006,278.921295,2242222
09-06-2010,376,379.274994,365.5,366.524994,272.545074,4867400
10-06-2010,365,376.5,365,375.25,279.032928,1796036
11-06-2010,380.899994,381.649994,375.5,379.549988,282.230316,3237024
14-06-2010,381.674988,393.549988,379,390.5,290.372742,3550492
15-06-2010,378.325012,388.850006,378.325012,383.049988,287.780701,2642976
16-06-2010,388.549988,389.975006,383.649994,387.399994,291.048889,2328816
17-06-2010,388.5,392.399994,381.850006,387.649994,291.236603,1528920
18-06-2010,387.649994,394.450012,386.125,391.600006,294.204285,2225672
21-06-2010,396.450012,397,392.299988,393.850006,295.894714,1907428
22-06-2010,392.5,393.25,386.649994,389.325012,292.494965,1468324
23-06-2010,385,394.475006,384.924988,393.149994,295.368683,2959524
24-06-2010,393.149994,394.25,383.850006,386.725006,290.541626,3777510
25-06-2010,387.899994,387.899994,378.049988,379.25,284.92572,2037322
28-06-2010,379.225006,383.575012,378.799988,382.375,287.273621,1153124
29-06-2010,382.5,382.5,374.5,376.899994,283.160309,2614662
30-06-2010,377.5,379.950012,370.625,375.5,282.108459,3316516
01-07-2010,375,375,362.875,366,274.971252,3407744
02-07-2010,367.399994,373,365.424988,371.899994,279.40387,2943550
05-07-2010,374.399994,374.450012,368.549988,369.5,277.600677,2165596
06-07-2010,368.25,380.950012,367.924988,379.575012,285.170074,2760904
07-07-2010,380.700012,383.700012,374.475006,382.299988,287.217255,2152934
08-07-2010,386,389.5,384.825012,388.399994,291.80014,2187564
09-07-2010,390,392,385.375,387.225006,290.917389,1836666
12-07-2010,389.899994,397,389.899994,395.850006,297.397247,2725776
13-07-2010,396,396,384.774994,387.325012,290.992493,5545886
14-07-2010,389,392.350006,385.125,387.325012,290.992493,2833842
15-07-2010,385.5,392.450012,382.625,391.049988,293.791077,3795536
16-07-2010,397.5,419.25,397.5,416.825012,313.155487,19135452
19-07-2010,415.725006,417.350006,411.625,413.350006,310.544769,3027924
20-07-2010,413.350006,417.274994,412.5,413.625,310.751312,2342062
21-07-2010,416,422.399994,414.799988,421.5,316.667694,2943720
22-07-2010,421.5,423,416.25,421.850006,316.930695,1362882
23-07-2010,425,425,417.549988,419.649994,315.277771,1894472
26-07-2010,421.200012,425.799988,420.200012,424.625,319.015503,2766490
27-07-2010,427.5,429.899994,423.100006,424.575012,318.977966,2106602
28-07-2010,425.5,428.975006,423.5,427.225006,320.968903,4359228
29-07-2010,427.5,427.5,424.5,425,320.798981,5331904
30-07-2010,424.5,425,417.5,419.899994,316.949524,1283426
02-08-2010,421.5,424.225006,418.5,419.149994,316.38327,2827762
03-08-2010,420.5,422.25,414.274994,416.024994,314.024506,1281552
04-08-2010,418,436,417.924988,434.399994,327.894348,5583934
05-08-2010,436,441.200012,432.825012,438.924988,331.309906,2912950
06-08-2010,440,441.75,430.325012,432.350006,326.346985,2437734
09-08-2010,430.575012,441.850006,423.049988,439.924988,332.064636,4259986
10-08-2010,442.5,442.5,430.700012,432.25,326.271515,1545194
11-08-2010,431,436.5,427.399994,429.075012,323.874939,4020248
12-08-2010,428.450012,428.450012,423.100006,426.725006,322.101074,2278092
13-08-2010,428.5,431.450012,419,427.200012,322.459625,2589906
16-08-2010,428.5,431.274994,424.399994,427.049988,322.346436,1319098
17-08-2010,425.049988,430.5,422,425.100006,320.874542,1733196
18-08-2010,426.5,437.899994,425,435.549988,328.76239,2888916
19-08-2010,437,440.450012,433.649994,436.024994,329.120972,2148534
20-08-2010,434.5,439.950012,431.5,434.475006,327.950958,1746396
23-08-2010,430,437.725006,428.524994,435.200012,328.498077,1049830
24-08-2010,435,440.950012,432.5,435.350006,328.61145,2650474
25-08-2010,436,440.75,433.149994,435.600006,328.80011,2379968
26-08-2010,437,439.5,430.125,438.25,330.800354,4204428
27-08-2010,436.049988,436.5,425.5,428.024994,323.082336,1276514
30-08-2010,431.399994,431.399994,420.049988,422.825012,319.157257,1558570
31-08-2010,420,423.850006,415.100006,421.875,318.440155,2447874
01-09-2010,421,430.5,420,429.200012,323.969299,2745484
02-09-2010,433.75,433.75,420.75,422.049988,318.572327,2758800
03-09-2010,425,425.75,417.549988,418.649994,316.005829,2777970
06-09-2010,419,428.75,419,427.674988,322.818085,2287978
07-09-2010,429,437.450012,428,435.674988,328.856628,2484236
08-09-2010,432,441.450012,429.450012,439.524994,331.762787,4189478
09-09-2010,441,441.25,435.674988,437.350006,330.121124,2938158
13-09-2010,435.674988,444.5,435.350006,439.875,332.026947,2349410
14-09-2010,441.5,449.5,440.149994,447.674988,337.914551,3071038
15-09-2010,450,459.700012,449.5,457.399994,345.255157,5560394
16-09-2010,454,456.725006,432.25,447.700012,337.933411,2334264
17-09-2010,450.049988,459.375,450.049988,456.899994,344.877838,3007978
20-09-2010,458.5,460.950012,453.350006,456.125,344.292816,2419108
21-09-2010,456,479,455.149994,476.975006,360.030945,4997184
22-09-2010,478,480,465,467.625,352.973297,4031066
23-09-2010,470,472.649994,463.899994,465.674988,351.501312,3327236
24-09-2010,466.549988,468.950012,462.5,465.975006,351.727875,2738784
27-09-2010,467.5,470.725006,461,463.799988,350.08606,3423290
28-09-2010,462.625,465.149994,457.049988,459.825012,347.085693,2521714
29-09-2010,462.5,468.625,457.450012,460.174988,347.349854,3370194
30-09-2010,462.5,465,457.575012,463.475006,349.84082,7560924
01-10-2010,463.5,483,461,480.799988,362.91806,3326156
04-10-2010,483.375,487.5,476.5,477.899994,360.729156,2140956
05-10-2010,475,482.975006,473.075012,475.125,358.63446,2211664
06-10-2010,475,483.950012,475,479.825012,362.182129,1838960
07-10-2010,480,483,469.200012,474.399994,358.087158,1972940
08-10-2010,472.024994,477.350006,434.5,471.299988,355.747284,2695996
11-10-2010,471.299988,476.975006,464.524994,470.450012,355.105621,3065370
12-10-2010,471.325012,477.899994,469.549988,475.350006,358.804291,2608902
13-10-2010,477.975006,498.850006,474.549988,496.424988,374.712067,5350604
14-10-2010,498.450012,502,491.174988,493.024994,372.145691,2949086
15-10-2010,499.5,505.5,472.5,475.149994,358.65332,5717798
18-10-2010,485,492,465,490.625,370.334167,4480734
19-10-2010,491,493.700012,482.049988,483.875,365.239136,2200912
20-10-2010,482.25,490.25,478.100006,481.625,363.540802,2206638
21-10-2010,487.024994,496.924988,485,493.100006,372.202332,3752354
22-10-2010,511,524.700012,511,520.099976,392.582458,9610404
25-10-2010,521.5,536.474976,518.599976,533.474976,402.678314,5156316
26-10-2010,531.75,533.875,520.775024,531.299988,401.036591,3507024
27-10-2010,530,533.400024,521.775024,524.099976,395.601715,2141382
28-10-2010,525,533.775024,520,526.450012,397.37561,5255690
29-10-2010,530,530,515.5,526.450012,397.37561,2212398
01-11-2010,526.025024,533.200012,524.549988,526.700012,399.080475,1147948
02-11-2010,527.5,530,521.849976,524.724976,397.584076,1565778
03-11-2010,525.450012,539.5,524.200012,526.400024,398.85321,2217878
04-11-2010,531,539.299988,530.75,534.575012,405.047363,1717440
08-11-2010,540,541.200012,531.049988,534.075012,404.668457,2248586
09-11-2010,536.950012,549.349976,534.25,545.549988,413.363159,3504086
10-11-2010,546.125,554,543.049988,546.150024,413.81781,1540224
11-11-2010,545,545,529.125,532.375,403.380371,1926096
12-11-2010,530,534.950012,524.099976,527.950012,400.027588,1802330
15-11-2010,532.5,539.924988,526.5,533,403.853912,1389396
16-11-2010,533,533.200012,521.099976,524.450012,397.37561,2178076
18-11-2010,536,536,520,521.400024,395.064728,2765160
19-11-2010,522.450012,524.5,503,507.700012,384.684143,2172652
22-11-2010,508,521.5,505.75,519.549988,393.662872,2221236
23-11-2010,517,522.5,506.200012,515.025024,390.234314,1684448
24-11-2010,512.5,517.25,499.475006,502.375,380.649414,3008608
25-11-2010,505.024994,520.950012,503.549988,510.899994,387.108795,5855006
26-11-2010,512.5,527,512.5,523.625,396.750488,3617826
29-11-2010,527.5,539.25,525.125,535.650024,405.861908,4518892
30-11-2010,530.25,543.025024,526.549988,538,407.642487,4808408
01-12-2010,532,546.599976,532,540.950012,409.877716,3776032
